,V1,V2,V3,V4,V5,V6,V7,V8
https://www.class-central.com/mooc/5351/edx-entrep101x-entrepreneurial-opportunities,entrepreneurial,entrepreneur,fly,entrepreneurship,adelaide,commercialisation,youre,innovation
https://www.class-central.com/mooc/6103/edx-psyc-1x-ap-psychology-course-1-what-is-psychology,psychology,works,psychologist,sixcourse,videobased,plethora,researchbased,prepare
https://www.class-central.com/mooc/5725/edx-edsci1x-the-science-of-learning-what-every-teacher-should-know,retrieves,fullest,learnercentered,misunderstandings,memories,stores,misconceptions,motivating
https://www.class-central.com/mooc/5752/edx-cs213-3x-algorithms,algorithms,geometric,string,sorting,sort,graph,searching,numerical
https://www.class-central.com/mooc/3593/edx-spacex-exploring-humans-space-an-introduction-to-geographicity,urbanisation,space,spatial,notion,globalising,placea,placethroughout,recognised
https://www.class-central.com/mooc/5928/edx-mk101x-introduction-to-marketing-essentials,marketing,shopped,synonym,advertisements,misunderstood,management,pathway,illustrations
https://www.class-central.com/mooc/6298/edx-ot-1x-observation-theory-estimating-the-unknown,estimation,parameters,unknown,observations,parameter,standardized,sciences,measurements
https://www.class-central.com/mooc/6421/edx-mep101x-project-management-of-engineering-projects-preparing-for-success,project,projects,team,effort,license,appraise,management,technical
https://www.class-central.com/mooc/3443/edx-ib01x-industrial-biotechnology,campinas,chemicals,biotechnology,fuels,delft,bebasic,bioethanol,biotechnological
https://www.class-central.com/mooc/6257/edx-ux2-ux-understanding-user-needs,users,capabilities,hate,gather,numerous,love,relate,interact
https://www.class-central.com/mooc/3445/edx-tp101x-the-basics-of-transport-phenomena,transport,phenomena,feels,processes,warm,plant,delft,transfer
https://www.class-central.com/mooc/6305/edx-nuclear01x-understanding-nuclear-energy,nuclear,energy,safely,reactors,gentle,fuel,operate,debate
https://www.class-central.com/mooc/6300/edx-i2cpx-how-to-win-coding-competitions-secrets-of-champions,programming,contest,competitions,programmer,succeed,acm,collegiate,coveted
https://www.class-central.com/mooc/3217/edx-11-127x-design-and-development-of-games-for-learning,games,game,oxymoron,tenet,gameblox,reconcile,hard,comprising
https://www.class-central.com/mooc/6334/edx-qucryptox-quantum-cryptography,quantum,cryptography,protocols,untrusted,distribution,classically,qutech,qubits
https://www.class-central.com/mooc/6102/edx-psyc-2x-ap-psychology-course-2-how-the-brain-works,psychology,works,sixcourse,videobased,plethora,prepare,behavior,consciousness
https://www.class-central.com/mooc/6262/edx-fin401x-financial-decision-rules-for-project-evaluation,rules,decision,exposure,bonddebt,equivalently,stocksshares,payback,maximization
https://www.class-central.com/mooc/6256/edx-ux3-ux-principles-of-designing-for-humans,emotion,perceive,motor,align,limitations,decisionmaking,capabilities,findings
https://www.class-central.com/mooc/5317/edx-visual101x-image-ability-visualizing-the-unimaginable,unimaginable,imaginable,unravel,comprehend,schemes,tricks,finishing,interpersonal
https://www.class-central.com/mooc/6367/edx-ctl-sc0x-supply-chain-analytics,mitx,supply,chains,micromasters,credential,chain,verified,corrective
https://www.class-central.com/mooc/5311/edx-shtm001x-hospitality-and-tourism-in-china-a-global-perspective,tourism,china,travelers,travel,chinese,billion,outbound,whopping
https://www.class-central.com/mooc/6101/edx-psyc-3x-ap-psychology-course-3-how-the-mind-works,psychology,conditioning,coverage,operant,sixcourse,videobased,plethora,prepare
https://www.class-central.com/mooc/3463/edx-epsyx-trends-in-e-psychology,health,ecigarettes,emediation,promoting,mediation,mental,electronic,safety
https://www.class-central.com/mooc/6255/edx-ux4-ux-usability-testing,users,substitute,doesnt,system,watching,helping,conduct,tests
https://www.class-central.com/mooc/6261/edx-fin402x-project-risk-assessment,exposing,timetested,risk,projects,financial,virtually,corporations,targeted
https://www.class-central.com/mooc/6250/edx-uxr5-ux-research-surveys,survey,user,uncovering,attitudes,gaining,methodology,connecting,surveys
https://www.class-central.com/mooc/6254/edx-uxd5-ux-design-from-concept-to-wireframe,architecting,nurtured,wireframing,user,ideation,storyboarding,sketching,born
https://www.class-central.com/mooc/6260/edx-fin403x-financial-markets-and-institutions,financial,conflicts,securities,debt,markets,institutional,investors,instruments
https://www.class-central.com/mooc/6109/edx-psyc-4x-ap-psychology-course-4-how-behavior-works,psychology,psychologists,behavior,works,hunger,theories,lifespan,sixcourse
https://www.class-central.com/mooc/6366/edx-ctl-sc4x-supply-chain-technology-systems,supply,mitx,chains,chain,software,micromasters,credential,technology
https://www.class-central.com/mooc/6249/edx-uxr6-ux-research-at-scale-analytics-and-online-experiments,unmoderated,remote,gaining,techniques,analytics,numbers,users,testing
https://www.class-central.com/mooc/6253/edx-uxd6-ux-design-from-wireframe-to-prototype,prototype,wireframe,wireframes,testable,embody,preliminary,stateoftheart,prototyping
https://www.class-central.com/mooc/6248/edx-uxrc-ux-research-capstone,product,multistage,inspection,user,propose,employ,instructional,capstone
https://www.class-central.com/mooc/6252/edx-uxdc-ux-design-capstone,handed,specification,wireframes,formative,prototype,design,developer,gained
https://www.class-central.com/mooc/6107/edx-psyc-6x-ap-psychology-course-6-exam-preparation-review,psychology,works,sixcourse,videobased,plethora,prepare,behavior,includes
https://www.class-central.com/mooc/6362/edx-ecn211x-macroeconomic-principles,policies,businesses,outcomes,requirement,economic,alleviating,freetrade,offsetting
https://www.class-central.com/mooc/3508/edx-hum1-2x-the-book-scrolls-in-the-age-of-the-book,scrolls,scroll,codex,harvard,format,harvards,library,archaizing
https://www.class-central.com/mooc/3342/edx-cld201x-introduction-to-office-365-apis,sharepoint,office,client,platforms,microsoft,aspnet,nadella,satya
https://www.class-central.com/mooc/3732/edx-bio101x-on-ramp-to-ap-biology,biology,advanced,tackle,introductorylevel,textbook,review,minicourse,blast
https://www.class-central.com/mooc/3063/edx-pn-15-2-communicating-strategically,nonscientists,hardest,ineffective,talented,fiveweek,refresher,geared,minds
https://www.class-central.com/mooc/2681/edx-ee210-2x-signals-and-systems-part-2,eex,signals,systems,transform,fourier,deal,signal,ecgs
https://www.class-central.com/mooc/3952/edx-twd_apccx-teaching-with-davidson-next,davidson,teachers,apaligned,coteaching,ways,edxorg,classes,blended
https://www.class-central.com/mooc/3912/edx-calc360x-on-ramp-to-ap-calculus,precalculus,calculus,preview,math,exponents,logarithms,trigonometric,integrals
https://www.class-central.com/mooc/4077/edx-00690242-3x-relics-of-chinese-history-part-3-writing-system-rites-and-music,chinese,relics,chinas,rites,fastestgrowing,treasures,unearthed,"ÍÅÍ¯î¤ñéãÀî÷õÌöáó¦õÌÖµìÑîÜÏ¼æ´ñýìéî¤ß¾á¦ñéó¨Ý£îÜÙþÚªõó÷Ïá¦Í£î¤ó®Ú»î¤ÐìêíÎùîÜÞÈñýñéÜâïï÷®ù¬íºïÒñéÙþÙ¥êóó·ñìé©ëòîÜ÷åÙþÚªä²ñ¼éÍô¸Ùþëåå§ÑÑËïõèóôÔ¶è¬ÐïÐïðãàÏûúÏ¶Ôõæ´÷×÷®ßãÞÁòÒù¡ãÀåýù¼Ì©ãÆñéîÜËÛìÚñéÙþûùîÜÚ±ä²ïÃæ×îÜû¿Ðôãý
"
https://www.class-central.com/mooc/4078/edx-00690242-2x-relics-of-chinese-history-part-2-astronomy-and-medicine,chinese,relics,chinas,fields,acupuncture,fastestgrowing,treasures,unearthed
https://www.class-central.com/mooc/4079/edx-00690242-1x-relics-in-chinese-history-part-1-agriculture-and-manufacturing,chinese,relics,chinas,pottery,shipbuilding,textiles,ware,bronze
https://www.class-central.com/mooc/4063/edx-dev206-1x-introduction-to-xaml-and-application-development,xaml,windows,universal,applications,whiteboards,tasks,consoles,platform
https://www.class-central.com/mooc/3787/edx-isc101-1x-clep-information-systems-and-computer-applications-part-1-it,information,clep,systems,amazing,pass,introductory,application,computer
https://www.class-central.com/mooc/3872/edx-hum1-3x-the-book-print-and-manuscript-in-western-europe-asia-and-the-middle-east-1450-1650,printing,books,printed,manuscripts,east,annotations,manuscript,harvard
https://www.class-central.com/mooc/3839/edx-hum1-9x-the-book-books-in-the-medieval-liturgy,liturgy,medieval,books,adorned,bishops,confines,congregational,consisted
https://www.class-central.com/mooc/3880/edx-hum1-4x-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe,books,france,harvard,modern,emergence,copyright,authorthe,booming
https://www.class-central.com/mooc/3879/edx-hum1-5x-the-book-book-sleuthing-what-19th-century-books-can-tell-us-about-the-rise-of-the-reading-public,books,book,massproduced,repaired,underlined,nineteenthcentury,thcentury,harvard
https://www.class-central.com/mooc/4486/edx-globalhealthx-1-the-practitioner-s-guide-to-global-health-part-1-the-big-picture,health,global,logistically,trainees,volunteers,volunteer,abroad,rotation
https://www.class-central.com/mooc/4908/edx-casestudies101x-writing-case-studies-science-of-delivery,trace,case,delivery,credentials,unanticipated,anticipated,vaccination,devised
https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml,xaml,learner,enterpriseclass,tasks,advanced,wellstructured,markup,testable
https://www.class-central.com/mooc/3788/edx-isc101-3x-clep-information-systems-and-computer-applications-part-3-software-development,information,clep,systems,amazing,pass,introductory,application,computer
https://www.class-central.com/mooc/4548/edx-mus24-2x-first-nights-handel-s-messiah-and-baroque-oratorio,handels,messiah,musical,nights,dublin,messiahs,modulesbeethovens,oratorios
https://www.class-central.com/mooc/4936/edx-imagine99x-reinvent-yourself-unleash-your-creativity,cancer,prevention,creative,texas,thinking,institute,dormant,ness
https://www.class-central.com/mooc/3466/edx-spd2x-how-to-code-systematic-program-design-part-2,systematic,code,design,program,welltested,programs,spd,easy
https://www.class-central.com/mooc/3081/edx-kiehealthx-ehealth-opportunities-and-challenges,ehealth,opportunities,patients,kiehealthx,sustainable,implementation,challenges,field
https://www.class-central.com/mooc/3785/edx-isc101-4x-clep-information-systems-and-computer-applications-part-4-programming,information,clep,systems,amazing,pass,fourth,introductory,application
https://www.class-central.com/mooc/4902/edx-globalhealthx-2-the-practitioner-s-guide-to-global-health-part-2-preparation-and-on-the-ground,health,global,practitioners,prepare,guidance,issuesand,picture,healthpart
https://www.class-central.com/mooc/3875/edx-anu-actuarialx-introduction-to-actuarial-science,actuarial,actuary,actuaries,spreadsheet,background,mathematical,backgrounds,excel
https://www.class-central.com/mooc/3784/edx-isc101-5x-clep-information-systems-and-computer-applications-part-5-social-implications,information,clep,systems,amazing,pass,introductory,application,computer
https://www.class-central.com/mooc/5341/edx-inf201-31x-implementing-dhcp-in-microsoft-windows-server,dhcp,dns,server,windows,configuration,management,infrastructure,address
https://www.class-central.com/mooc/5383/edx-mus24-3x-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra,beethovens,symphonys,symphony,nights,musical,choral,finale,modulesfirst
https://www.class-central.com/mooc/915/edx-nfx523-03x-globalization-s-winners-and-losers-challenges-for-developed-and-developing-countries,globalization,disadvantaged,hurt,acumen,losers,winners,borders,investigates
https://www.class-central.com/mooc/5315/edx-italian3x-italian-language-and-culture-advanced,italian,ciak,wellesley,files,downloadable,variety,grammar,culture
https://www.class-central.com/mooc/5642/edx-italian1x-italian-language-and-culture-beginner,italian,italy,culture,ciak,wellesley,files,downloadable,language
https://www.class-central.com/mooc/5314/edx-italian2x-italian-language-and-culture-intermediate,italian,culture,buon,ciak,wellesley,files,grammar,conversational
https://www.class-central.com/mooc/3486/edx-comp102-2x-introduction-to-java-programming-part-2,abstraction,java,objects,solver,thousand,comprised,procedural,recursion
https://www.class-central.com/mooc/5078/edx-globalhealthx-3-the-practitioner-s-guide-to-global-health-part-3-reflection,health,global,returning,practitioners,guide,helped,identify,effectively
https://www.class-central.com/mooc/3889/edx-usegen-2x-useful-genetics-part-2-genes-and-genetic-inheritance,genetics,inherit,gmos,permeates,epigenetics,offices,issues,doctors
https://www.class-central.com/mooc/3658/edx-nmr101x-basic-steps-in-magnetic-resonance,crystallization,freshly,algae,chemists,mri,synthesizing,extracted,threedimensional
https://www.class-central.com/mooc/4946/edx-career3x-career-edge-business-and-data-analysis,analytical,fullbridge,career,fivepart,synthesize,edge,excel,workplace
https://www.class-central.com/mooc/5721/edx-hpt1x-health-professional-teaching-skills-level-1-foundational,teaching,appointees,preceptors,faculty,activities,professional,health,orienting
https://www.class-central.com/mooc/5834/edx-40050455-2x-water-and-wastewater-treatment-engineering-biochemical-technology,biochemical,treatment,water,wastewater,environmental,vivid,explanations,technology
https://www.class-central.com/mooc/5898/edx-ict100x-information-and-communication-technology-ict-accessibility,accessibility,ict,consist,organizations,postings,contentrich,detailing,matter
